Make,Model,Year,Sales,annual fuel consumption,annual fuel consumption (f2),T to charge120,T to charge240,mpg city,mpg city (f2),phev city gpm/100,city epm/100 ,co2,co2(f2),co2TailpipeAGpm,mpg comb,mpg comb(f2),combinedCD GPM/100,cylinders,displ,drive,fuelCost,fuelCostA08,fuelType,mpg highway,highwayA08,elec compumption kw/100m,LV,PV,id,trany,UCity,UHighway,VClass,year,youSaveSpend,evMotor (0 for non electric),mfrCode,charge240b,mpg City total,mpg Hwy total,mpg Comb total,MSRP Low,MSRP High
Toyota,Tundra,2006,124508,18.31166667,0,0,0,16,0,0,0,493.7222222,-1,0,18,0,0,6,4,Rear-Wheel Drive,2250,0,Gasoline,21,0,0,0,0,22236,Automatic,20.4181,28.5011,Standard Pickup Trucks 2WD,2006,-3750,,,0,16,21,18,0,0
Toyota,Tundra,2007,196555,19.38882353,0,0,0,15,0,0,0,522.7647059,-1,0,17,0,0,6,4,Rear-Wheel Drive,2350,0,Gasoline,19,0,0,0,0,23665,Automatic,18.8992,26.0242,Standard Pickup Trucks 2WD,2007,-4250,,,0,15,19,17,0,0
Toyota,Tundra,2008,137249,19.38882353,0,0,0,15,0,0,0,522.7647059,-1,0,17,0,0,6,4,Rear-Wheel Drive,2350,0,Gasoline,19,0,0,0,0,24953,Automatic,18.9388,26.0786,Standard Pickup Trucks 2WD,2008,-4250,,,0,15,19,17,0,0
Toyota,Tundra,2009,79385,20.600625,0,0,0,15,0,0,0,555.4375,-1,0,16,0,0,6,4,Rear-Wheel Drive,2500,0,Gasoline,19,0,0,0,0,26077,Automatic,18.6995,25.7499,Standard Pickup Trucks 2WD,2009,-5000,,,0,15,19,16,0,0
Toyota,Tundra,2010,93309,20.600625,0,0,0,15,0,0,0,555.4375,-1,0,16,0,0,6,4,Rear-Wheel Drive,2500,0,Gasoline,19,0,0,0,0,26456,Automatic,18.6995,25.7499,Standard Pickup Trucks 2WD,2010,-5000,,,0,15,19,16,0,0
Toyota,Tundra,2011,82908,19.38882353,0,0,0,15,0,0,0,522.7647059,-1,0,17,0,0,8,4.6,Rear-Wheel Drive,2350,0,Gasoline,20,0,0,0,0,30715,Automatic,18.4406,27.7513,Standard Pickup Trucks 2WD,2011,-4250,,,0,15,20,17,0,0
Toyota,Tundra,2012,101621,18.31166667,0,0,0,16,0,0,0,493.7222222,-1,0,18,0,0,6,4,Rear-Wheel Drive,2250,0,Gasoline,20,0,0,0,0,31859,Automatic,19.9584,28.0152,Standard Pickup Trucks 2WD,2012,-3750,,TYX,0,16,20,18,0,0
Toyota,Tundra,2013,112732,19.38882353,0,0,0,16,0,0,0,506,-1,0,17,0,0,6,4,Rear-Wheel Drive,2350,0,Gasoline,20,0,0,0,0,33194,Automatic,19.5596,27.2189,Standard Pickup Trucks 2WD,2013,-4250,,TYX,0,16,20,17,0,0
Toyota,Tundra,2014,118493,19.38882353,0,0,0,16,0,0,0,506,-1,0,17,0,0,6,4,Rear-Wheel Drive,2350,0,Gasoline,20,0,0,0,0,34249,Automatic,19.5744,27.2483,Standard Pickup Trucks 2WD,2014,-4250,,TYX,0,16,20,17,59775,0
Toyota,Tundra,2015,118880,19.38882353,0,0,0,15,0,0,0,536,-1,0,17,0,0,8,4.6,Rear-Wheel Drive,2350,0,Gasoline,19,0,0,0,0,35679,Automatic,18.4,26.4,Standard Pickup Trucks 2WD,2015,-4250,,TYX,0,15,19,17,17995,29440
Toyota,Tundra,2016,115489,21.974,6.81,0,0,13,9,0,0,591,563,563,15,11,0,8,5.7,Rear-Wheel Drive,2700,3200,Gasoline or E85,18,13,0,0,0,36807,Automatic,16.7145,25.2555,Standard Pickup Trucks 2WD,2016,-6000,,TYX,0,13,18,15,59800,0
Toyota,Tundra,2017,116285,20.600625,0,0,0,15,0,0,0,554,-1,0,16,0,0,8,4.6,Rear-Wheel Drive,2500,0,Gasoline,19,0,0,0,0,38121,Automatic,18.4,26.4,Standard Pickup Trucks 2WD,2017,-5000,,TYX,0,15,19,16,45680,63070
Toyota,Tundra,2018,118258,20.600625,0,0,0,15,0,0,0,554,-1,0,16,0,0,8,4.6,Rear-Wheel Drive,2500,0,Gasoline,19,0,0,0,0,39249,Automatic,18.4,26.4,Standard Pickup Trucks 2WD,2018,-5000,,TYX,0,15,19,16,31575,36625
Mercedes-Benz,C2,2000,34600,14.98227273,0,0,0,19,0,0,0,403.9545455,-1,0,22,0,0,4,2.3,Rear-Wheel Drive,2250,0,Gasoline,26,0,0,13,88,15815,Automatic,23.8499,36.7932,Compact Cars,2000,-3750,,,0,19,26,22,0,0
Mercedes-Benz,C2,2001,51210,16.4805,0,0,0,18,0,0,0,444.35,-1,0,20,0,0,6,2.6,Rear-Wheel Drive,2450,0,Gasoline,24,0,0,12,89,16661,Automatic,22.0174,33.6596,Compact Cars,2001,-4750,,,0,18,24,20,0,0
Mercedes-Benz,C2,2002,64025,15.69571429,0,0,0,19,0,0,0,423.1904762,-1,0,21,0,0,4,2.3,Rear-Wheel Drive,2350,0,Gasoline,26,0,0,16,85,17586,Automatic,23.623,36.1522,Compact Cars,2002,-4250,,,0,19,26,21,0,0
Mercedes-Benz,C2,2003,65984,14.33086957,0,0,0,20,0,0,0,386.3913043,-1,0,23,0,0,4,1.8,Rear-Wheel Drive,2150,0,Gasoline,28,0,0,12,88,18555,Automatic,25.772,39.8267,Compact Cars,2003,-3250,,,0,20,28,23,0,0
Mercedes-Benz,C2,2004,69251,14.33086957,0,0,0,20,0,0,0,386.3913043,-1,0,23,0,0,4,1.8,Rear-Wheel Drive,2150,0,Gasoline,28,0,0,12,89,19621,Automatic,25.5,39.1,Compact Cars,2004,-3250,,,0,20,28,23,0,0
Mercedes-Benz,C2,2005,60658,13.73375,0,0,0,21,0,0,0,370.2916667,-1,0,24,0,0,4,1.8,Rear-Wheel Drive,2050,0,Gasoline,29,0,0,12,89,20736,Automatic,26.4,41.4,Compact Cars,2005,-2750,,,0,21,29,24,0,0
Mercedes-Benz,C2,2006,50187,14.98227273,0,0,0,19,0,0,0,403.9545455,-1,0,22,0,0,6,2.5,Rear-Wheel Drive,2250,0,Gasoline,27,0,0,12,89,21824,Automatic,23.6,38,Compact Cars,2006,-3750,,,0,19,27,22,0,0
Mercedes-Benz,C2,2007,63701,14.98227273,0,0,0,19,0,0,0,403.9545455,-1,0,22,0,0,6,3,Rear-Wheel Drive,2250,0,Gasoline,26,0,0,12,89,23185,Automatic,23.9,36.4,Compact Cars,2007,-3750,,,0,19,26,22,0,0
Mercedes-Benz,C2,2008,72471,14.98227273,0,0,0,19,0,0,0,403.9545455,-1,0,22,0,0,6,3,Rear-Wheel Drive,2250,0,Gasoline,26,0,0,12,89,23185,Automatic,23.9,36.4,Compact Cars,2007,-3750,,,0,19,26,22,0,0
Mercedes-Benz,C2,2009,52427,14.98227273,0,0,0,19,0,0,0,403.9545455,-1,0,22,0,0,6,3,Rear-Wheel Drive,2250,0,Gasoline,26,0,0,12,89,23185,Automatic,23.9,36.4,Compact Cars,2007,-3750,,,0,19,26,22,0,0
Mercedes-Benz,C2,2010,58785,14.98227273,0,0,0,19,0,0,0,403.9545455,-1,0,22,0,0,6,3,Rear-Wheel Drive,2250,0,Gasoline,26,0,0,12,89,23185,Automatic,23.9,36.4,Compact Cars,2007,-3750,,,0,19,26,22,0,0
Mercedes-Benz,C2,2011,69314,14.98227273,0,0,0,19,0,0,0,403.9545455,-1,0,22,0,0,6,3,Rear-Wheel Drive,2250,0,Gasoline,26,0,0,12,89,23185,Automatic,23.9,36.4,Compact Cars,2007,-3750,,,0,19,26,22,0,0
Mercedes-Benz,C2,2012,81697,13.1844,0,0,0,21,0,0,0,355.48,-1,0,25,0,0,4,1.8,Rear-Wheel Drive,1950,0,Gasoline,31,0,0,12,88,31700,Automatic,26.9134,43.8189,Compact Cars,2012,-2250,,MBX,0,21,31,25,0,0
Mercedes-Benz,C2,2013,88251,13.1844,0,0,0,21,0,0,0,356,-1,0,25,0,0,4,1.8,Rear-Wheel Drive,1950,0,Gasoline,31,0,0,12,81,32768,Automatic,27.3353,44.2918,Subcompact Cars,2013,-2250,,MBX,0,21,31,25,15345,22945
Mercedes-Benz,C2,2014,75068,13.1844,0,0,0,21,0,0,0,356,-1,0,25,0,0,4,1.8,Rear-Wheel Drive,1950,0,Gasoline,31,0,0,12,81,34037,Automatic,27.3,44.3,Subcompact Cars,2014,-2250,,MBX,0,21,31,25,310543,0
Mercedes-Benz,C2,2015,86080,13.1844,0,0,0,21,0,0,0,356,-1,0,25,0,0,4,1.8,Rear-Wheel Drive,1950,0,Gasoline,31,0,0,12,81,35256,Automatic,27.3,44.3,Subcompact Cars,2015,-2250,,MBX,0,21,31,25,23380,0
Mercedes-Benz,C2,2016,77167,13.1844,0,0,0,21,0,0,0,356,-1,0,25,0,0,4,1.8,Rear-Wheel Drive,1950,0,Gasoline,31,0,0,12,81,35256,Automatic,27.3,44.3,Subcompact Cars,2015,-2250,,MBX,0,21,31,25,23380,0
Mercedes-Benz,C2,2017,77446,13.1844,0,0,0,21,0,0,0,356,-1,0,25,0,0,4,1.8,Rear-Wheel Drive,1950,0,Gasoline,31,0,0,12,81,35256,Automatic,27.3,44.3,Subcompact Cars,2015,-2250,,MBX,0,21,31,25,23380,0
Mercedes-Benz,C2,2018,60410,13.1844,0,0,0,21,0,0,0,356,-1,0,25,0,0,4,1.8,Rear-Wheel Drive,1950,0,Gasoline,31,0,0,12,81,35256,Automatic,27.3,44.3,Subcompact Cars,2015,-2250,,MBX,0,21,31,25,23380,0
Toyota,Venza,2000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Toyota,Venza,2001,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Toyota,Venza,2002,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Toyota,Venza,2003,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Toyota,Venza,2004,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Toyota,Venza,2005,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Toyota,Venza,2006,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Toyota,Venza,2007,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Toyota,Venza,2008,1474,14.98227273,0,0,0,19,0,0,0,403.9545455,-1,0,22,0,0,6,3.5,Front-Wheel Drive,1850,0,Gasoline,26,0,0,0,0,26282,Automatic,23.7,36.6,Sport Utility Vehicle - 2WD,2009,-1750,,,0,19,26,22,0,0
Toyota,Venza,2009,54410,14.98227273,0,0,0,19,0,0,0,403.9545455,-1,0,22,0,0,6,3.5,Front-Wheel Drive,1850,0,Gasoline,26,0,0,0,0,26282,Automatic,23.7,36.6,Sport Utility Vehicle - 2WD,2009,-1750,,,0,19,26,22,0,0
Toyota,Venza,2010,47321,13.73375,0,0,0,21,0,0,0,370.2916667,-1,0,24,0,0,4,2.7,Front-Wheel Drive,1700,0,Gasoline,29,0,0,0,0,29940,Automatic,26.4,40.6,Sport Utility Vehicle - 2WD,2010,-1000,,,0,21,29,24,0,0
Toyota,Venza,2011,38904,14.33086957,0,0,0,21,0,0,0,386.3913043,-1,0,23,0,0,4,2.7,Front-Wheel Drive,1750,0,Gasoline,27,0,0,0,0,30898,Automatic,26.4,40.6,Sport Utility Vehicle - 2WD,2011,-1250,,,0,21,27,23,0,0
Toyota,Venza,2012,43094,14.33086957,0,0,0,21,0,0,0,386.3913043,-1,0,23,0,0,4,2.7,Front-Wheel Drive,1750,0,Gasoline,27,0,0,0,0,32198,Automatic,26.4,40.6,Sport Utility Vehicle - 2WD,2012,-1250,,TYX,0,21,27,23,0,0
Toyota,Venza,2013,35846,14.33086957,0,0,0,20,0,0,0,388,-1,0,23,0,0,4,2.7,Front-Wheel Drive,1750,0,Gasoline,26,0,0,0,0,32551,Automatic,25.7,39.9,Small Sport Utility Vehicle 2WD,2013,-1250,,TYX,0,20,26,23,0,0
Toyota,Venza,2014,29991,14.33086957,0,0,0,20,0,0,0,392,-1,0,23,0,0,4,2.7,Front-Wheel Drive,1750,0,Gasoline,26,0,0,0,0,34255,Automatic,25.7,39.9,Small Sport Utility Vehicle 2WD,2014,-1250,,TYX,0,20,26,23,22995,33695
Toyota,Venza,2015,21351,14.33086957,0,0,0,20,0,0,0,392,-1,0,23,0,0,4,2.7,Front-Wheel Drive,1750,0,Gasoline,26,0,0,0,0,35512,Automatic,25.7,39.9,Small Sport Utility Vehicle 2WD,2015,-1250,,TYX,0,20,26,23,22995,32695
Toyota,Venza,2016,589,14.33086957,0,0,0,20,0,0,0,392,-1,0,23,0,0,4,2.7,Front-Wheel Drive,1750,0,Gasoline,26,0,0,0,0,35512,Automatic,25.7,39.9,Small Sport Utility Vehicle 2WD,2015,-1250,,TYX,0,20,26,23,22995,32695
Toyota,Venza,2017,14,14.33086957,0,0,0,20,0,0,0,392,-1,0,23,0,0,4,2.7,Front-Wheel Drive,1750,0,Gasoline,26,0,0,0,0,35512,Automatic,25.7,39.9,Small Sport Utility Vehicle 2WD,2015,-1250,,TYX,0,20,26,23,22995,32695
Toyota,Venza,2018,8,14.33086957,0,0,0,20,0,0,0,392,-1,0,23,0,0,4,2.7,Front-Wheel Drive,1750,0,Gasoline,26,0,0,0,0,35512,Automatic,25.7,39.9,Small Sport Utility Vehicle 2WD,2015,-1250,,TYX,0,20,26,23,22995,32695
Toyota,Yaris,2000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Toyota,Yaris,2001,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Toyota,Yaris,2002,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Toyota,Yaris,2003,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Toyota,Yaris,2004,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Toyota,Yaris,2005,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Toyota,Yaris,2006,70308,10.63258065,0,0,0,29,0,0,0,286.6774194,-1,0,31,0,0,4,1.5,Front-Wheel Drive,1300,0,Gasoline,35,0,0,27,172,22749,Automatic,37.6644,49.649,Subcompact Cars,2007,1000,,,0,29,35,31,0,0
Toyota,Yaris,2007,84799,10.63258065,0,0,0,29,0,0,0,286.6774194,-1,0,31,0,0,4,1.5,Front-Wheel Drive,1300,0,Gasoline,35,0,0,27,172,22749,Automatic,37.6644,49.649,Subcompact Cars,2007,1000,,,0,29,35,31,0,0
Toyota,Yaris,2008,102328,10.63258065,0,0,0,29,0,0,0,286.6774194,-1,0,31,0,0,4,1.5,Front-Wheel Drive,1300,0,Gasoline,35,0,0,26,172,24807,Automatic,37.6644,49.649,Subcompact Cars,2008,1000,,,0,29,35,31,0,0
Toyota,Yaris,2009,63743,10.63258065,0,0,0,29,0,0,0,286.6774194,-1,0,31,0,0,4,1.5,Front-Wheel Drive,1300,0,Gasoline,35,0,0,26,171,25894,Automatic,37.4655,48.8826,Subcompact Cars,2009,1000,,,0,29,35,31,0,0
Toyota,Yaris,2010,40076,10.63258065,0,0,0,29,0,0,0,286.6774194,-1,0,31,0,0,4,1.5,Front-Wheel Drive,1300,0,Gasoline,35,0,0,26,171,29629,Automatic,37.4596,48.8622,Subcompact Cars,2010,1000,,,0,29,35,31,0,0
Toyota,Yaris,2011,32704,10.63258065,0,0,0,29,0,0,0,286.6774194,-1,0,31,0,0,4,1.5,Front-Wheel Drive,1300,0,Gasoline,34,0,0,26,171,30623,Automatic,37.4777,48.8975,Subcompact Cars,2011,1000,,,0,29,34,31,0,0
Toyota,Yaris,2012,30589,10.63258065,0,0,0,29,0,0,0,286.6774194,-1,0,31,0,0,4,1.5,Front-Wheel Drive,1300,0,Gasoline,34,0,0,28,172,31734,Automatic,38.6609,50.0792,Compact Cars,2012,1000,,TYX,0,29,34,31,0,0
Toyota,Yaris,2013,21342,10.3003125,0,0,0,30,0,0,0,278,-1,0,32,0,0,4,1.5,Front-Wheel Drive,1250,0,Gasoline,35,0,0,15,85,33289,Automatic,39.5,50.4,Compact Cars,2013,1250,,TYX,0,30,35,32,27420,33920
Toyota,Yaris,2014,13274,10.3003125,0,0,0,30,0,0,0,278,-1,0,32,0,0,4,1.5,Front-Wheel Drive,1250,0,Gasoline,35,0,0,15,85,33925,Automatic,39.5,50.4,Compact Cars,2014,1250,,TYX,0,30,35,32,18510,23240
Toyota,Yaris,2015,16779,10.3003125,0,0,0,30,0,0,0,278,-1,0,32,0,0,4,1.5,Front-Wheel Drive,1250,0,Gasoline,35,0,0,15,85,35297,Automatic,39.5,50.3998,Compact Cars,2015,1250,,TYX,0,30,35,32,19605,22475
Toyota,Yaris,2016,10872,10.3003125,0,0,0,30,0,0,0,278,-1,0,32,0,0,4,1.5,Front-Wheel Drive,1250,0,Gasoline,35,0,0,28,171,36196,Automatic,39.5,50.3998,Compact Cars,2016,1250,,TYX,0,30,35,32,14765,18625
Toyota,Yaris,2017,8653,9.417428571,0,0,0,32,0,0,0,249,-1,0,35,0,0,4,1.5,Front-Wheel Drive,1150,0,Gasoline,40,0,0,13,86,37885,Automatic,43.0555,60.1861,Subcompact Cars,2017,1750,,TYX,0,32,40,35,19999,25799
Toyota,Yaris,2018,1940,10.3003125,0,0,0,30,0,0,0,278,-1,0,32,0,0,4,1.5,Front-Wheel Drive,1250,0,Gasoline,35,0,0,29,171,38778,Automatic,39.5,50.3998,Compact Cars,2018,1250,,TYX,0,30,35,32,104900,0
Volkswagen,Atlas,2000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,Atlas,2001,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,Atlas,2002,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,Atlas,2003,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,Atlas,2004,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,Atlas,2005,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,Atlas,2006,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,Atlas,2007,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,Atlas,2008,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,Atlas,2009,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,Atlas,2010,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,Atlas,2011,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,Atlas,2012,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,Atlas,2013,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,Atlas,2014,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,Atlas,2015,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,Atlas,2016,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,Atlas,2017,27119,16.4805,0,0,0,18,0,0,0,438,-1,0,20,0,0,6,3.6,Front-Wheel Drive,2000,0,Gasoline,25,0,0,0,0,38723,Automatic,22,34.6,Small Sport Utility Vehicle 2WD,2018,-2500,,VGA,0,18,25,20,52000,59650
Volkswagen,Atlas,2018,59677,16.4805,0,0,0,18,0,0,0,438,-1,0,20,0,0,6,3.6,Front-Wheel Drive,2000,0,Gasoline,25,0,0,0,0,38723,Automatic,22,34.6,Small Sport Utility Vehicle 2WD,2018,-2500,,VGA,0,18,25,20,52000,59650
Volkswagen,Beetle,2000,81134,14.98227273,0,0,0,19,0,0,0,403.9545455,-1,0,22,0,0,4,1.8,Front-Wheel Drive,2250,0,Gasoline,25,0,0,12,85,15733,Automatic,24.4444,35.1,Subcompact Cars,2000,-3750,,,0,19,25,22,0,0
Volkswagen,Beetle,2001,65201,14.98227273,0,0,0,20,0,0,0,403.9545455,-1,0,22,0,0,4,1.8,Front-Wheel Drive,2250,0,Gasoline,26,0,0,12,85,16564,Automatic,25.2245,36.6153,Subcompact Cars,2001,-3750,,,0,20,26,22,0,0
Volkswagen,Beetle,2002,49549,14.33086957,0,0,0,20,0,0,0,386.3913043,-1,0,23,0,0,4,1.8,Front-Wheel Drive,2150,0,Gasoline,27,0,0,12,85,17480,Automatic,25.3,37.8,Subcompact Cars,2002,-3250,,,0,20,27,23,0,0
Volkswagen,Beetle,2003,56971,14.98227273,0,0,0,19,0,0,0,403.9545455,-1,0,22,0,0,4,2,Front-Wheel Drive,1850,0,Gasoline,26,0,0,5,78,18389,Automatic,24.1,37,Minicompact Cars,2003,-1750,,,0,19,26,22,0,0
Volkswagen,Beetle,2004,42157,14.98227273,0,0,0,19,0,0,0,403.9545455,-1,0,22,0,0,4,1.8,Front-Wheel Drive,2250,0,Gasoline,26,0,0,5,78,19442,Automatic,23.9,36.9,Minicompact Cars,2004,-3750,,,0,19,26,22,0,0
Volkswagen,Beetle,2005,36339,14.98227273,0,0,0,19,0,0,0,403.9545455,-1,0,22,0,0,4,1.8,Front-Wheel Drive,2250,0,Gasoline,28,0,0,5,78,20581,Automatic,24.4057,38.6291,Minicompact Cars,2005,-3750,,,0,19,28,22,0,0
Volkswagen,Beetle,2006,35110,14.98227273,0,0,0,19,0,0,0,403.9545455,-1,0,22,0,0,5,2.5,Front-Wheel Drive,1850,0,Gasoline,28,0,0,5,78,21705,Automatic,24.0872,38.8392,Minicompact Cars,2006,-1750,,,0,19,28,22,0,0
Volkswagen,Beetle,2007,31021,14.98227273,0,0,0,19,0,0,0,403.9545455,-1,0,22,0,0,5,2.5,Front-Wheel Drive,1850,0,Gasoline,28,0,0,5,78,23119,Automatic,24.0856,38.8275,Minicompact Cars,2007,-1750,,,0,19,28,22,0,0
Volkswagen,Beetle,2008,26477,14.33086957,0,0,0,20,0,0,0,386.3913043,-1,0,23,0,0,5,2.5,Front-Wheel Drive,1750,0,Gasoline,28,0,0,5,78,24244,Automatic,24.8313,39.7341,Minicompact Cars,2008,-1250,,,0,20,28,23,0,0
Volkswagen,Beetle,2009,14085,14.33086957,0,0,0,20,0,0,0,386.3913043,-1,0,23,0,0,5,2.5,Front-Wheel Drive,1750,0,Gasoline,28,0,0,5,78,25221,Automatic,24.8494,39.7251,Minicompact Cars,2009,-1250,,,0,20,28,23,0,0
Volkswagen,Beetle,2010,16537,14.33086957,0,0,0,20,0,0,0,386.3913043,-1,0,23,0,0,5,2.5,Front-Wheel Drive,1750,0,Gasoline,29,0,0,12,85,29289,Automatic,25.1733,40.8,Subcompact Cars,2010,-1250,,,0,20,29,23,0,0
Volkswagen,Beetle,2011,6468,14.33086957,0,0,0,20,0,0,0,386.3913043,-1,0,23,0,0,5,2.5,Front-Wheel Drive,1750,0,Gasoline,29,0,0,12,85,29289,Automatic,25.1733,40.8,Subcompact Cars,2010,-1250,,,0,20,29,23,0,0
Volkswagen,Beetle,2012,29174,13.1844,0,0,0,22,0,0,0,355.48,-1,0,25,0,0,4,2,Front-Wheel Drive,1950,0,Gasoline,30,0,0,12,85,31173,Automatic,26.5,41.8294,Subcompact Cars,2012,-2250,,VWX,0,22,30,25,0,0
Volkswagen,Beetle,2013,43134,11.94328125,0,0,0,28,0,0,0,321,-1,0,32,0,0,4,2,Front-Wheel Drive,1450,0,Diesel,40,0,0,15,85,32787,Automatic,37.3,55.3,Compact Cars,2013,250,,VWX,0,28,40,32,60600,0
Volkswagen,Beetle,2014,29182,12.32854839,0,0,0,27,0,0,0,332,-1,0,31,0,0,4,2,Front-Wheel Drive,1500,0,Diesel,38,0,0,7,81,33794,Automatic,36.4,51.9,Subcompact Cars,2014,0,,VWX,0,27,38,31,34600,0
Volkswagen,Beetle,2015,22667,12.20777778,0,0,0,24,0,0,0,330,-1,0,27,0,0,4,1.8,Front-Wheel Drive,1500,0,Gasoline,32,0,0,7,81,35326,Automatic,30.6903,45.4713,Subcompact Cars,2015,0,,VGA,0,24,32,27,26255,0
Volkswagen,Beetle,2016,15667,11.77178571,0,0,0,24,0,0,0,320,-1,0,28,0,0,4,1.8,Front-Wheel Drive,1450,0,Gasoline,33,0,0,7,81,36646,Automatic,31.4714,47.6267,Subcompact Cars,2016,250,,VGA,0,24,33,28,64200,0
Volkswagen,Beetle,2017,15166,11.77178571,0,0,0,24,0,0,0,322,-1,0,28,0,0,4,1.8,Front-Wheel Drive,1450,0,Gasoline,33,0,0,7,81,38234,Automatic,31.3158,47.4125,Subcompact Cars,2017,250,,VGA,0,24,33,28,0,0
Volkswagen,Beetle,2018,14411,11.36586207,0,0,0,26,0,0,0,305,-1,0,29,0,0,4,2,Front-Wheel Drive,1400,0,Gasoline,34,0,0,7,81,38904,Automatic,32.3213,49.2619,Subcompact Cars,2018,500,,VGA,0,26,34,29,37150,43650
Mazda,3,2000,0,19.38882353,6.2425,0,0,15,11,0,0,522.7647059,-1,516.8333333,17,12,0,6,3,Rear-Wheel Drive,2350,2950,Gasoline or E85,20,15,0,0,0,16413,Automatic,18.4495,28.3744,Standard Pickup Trucks 2WD,2000,-4250,,,0,15,20,17,0,0
Mazda,3,2001,0,16.4805,0,0,0,18,0,0,0,444.35,-1,0,20,0,0,4,2.3,Rear-Wheel Drive,2000,0,Gasoline,23,0,0,0,0,16975,Automatic,22.8,31.8,Standard Pickup Trucks 2WD,2001,-2500,,,0,18,23,20,0,0
Mazda,3,2002,0,16.4805,0,0,0,18,0,0,0,444.35,-1,0,20,0,0,4,2.3,Rear-Wheel Drive,2000,0,Gasoline,23,0,0,0,0,17912,Automatic,22.8,31.8,Standard Pickup Trucks 2WD,2002,-2500,,,0,18,23,20,0,0
Mazda,3,2003,2081,14.98227273,0,0,0,20,0,0,0,403.9545455,-1,0,22,0,0,4,2.3,Rear-Wheel Drive,1850,0,Gasoline,24,0,0,0,0,18882,Automatic,25.0996,33.6,Standard Pickup Trucks 2WD,2003,-1750,,,0,20,24,22,0,0
Mazda,3,2004,76080,15.69571429,0,0,0,19,0,0,0,423.1904762,-1,0,21,0,0,4,2.3,Rear-Wheel Drive,1900,0,Gasoline,24,0,0,0,0,20006,Automatic,24.2416,33.4997,Standard Pickup Trucks 2WD,2004,-2000,,,0,19,24,21,0,0
Mazda,3,2005,97388,15.69571429,0,0,0,19,0,0,0,423.1904762,-1,0,21,0,0,4,2.3,Rear-Wheel Drive,1900,0,Gasoline,24,0,0,0,0,21131,Automatic,24.2416,33.4997,Standard Pickup Trucks 2WD,2005,-2000,,,0,19,24,21,0,0
Mazda,3,2006,94438,15.69571429,0,0,0,19,0,0,0,423.1904762,-1,0,21,0,0,4,2.3,Rear-Wheel Drive,1900,0,Gasoline,24,0,0,0,0,22217,Automatic,23.5,33.8,Standard Pickup Trucks 2WD,2006,-2000,,,0,19,24,21,0,0
Mazda,3,2007,120291,15.69571429,0,0,0,19,0,0,0,423.1904762,-1,0,21,0,0,4,2.3,Rear-Wheel Drive,1900,0,Gasoline,24,0,0,0,0,22898,Automatic,23.373,32.8551,Standard Pickup Trucks 2WD,2007,-2000,,,0,19,24,21,0,0
